"Status","TargetFile","SourceFile","SourcePath","TargetPath"
"Copied","classic_087.mp3","01 Piano Concerto No. 1 In E Minor, Op. 11_ 1. Allegro maestoso.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Piano Concerto No. 1 In E Minor, Op. 11_ 1. Allegro maestoso.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_087.mp3"
"Copied","classic_088.mp3","06 Don Pasquale_ Overture.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\06 Don Pasquale_ Overture.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_088.mp3"
"Copied","classic_089.mp3","01 Wagner_ Der fliegende Holländer, WWV 63_ Overture - Live.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Wagner_ Der fliegende Holländer, WWV 63_ Overture - Live.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_089.mp3"
"Copied","classic_090.mp3","01 Mendelssohn_ Violin Concerto in E Minor, Op. 64, MWV O14_ I. Allegro molto appassionato.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Mendelssohn_ Violin Concerto in E Minor, Op. 64, MWV O14_ I. Allegro molto appassionato.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_090.mp3"
"Copied","classic_091.mp3","07 Lockung.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\07 Lockung.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_091.mp3"
"Copied","classic_092.mp3","01 Piano Trio in D Minor, Op. 11_ I. Allegro molto vivace.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Piano Trio in D Minor, Op. 11_ I. Allegro molto vivace.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_092.mp3"
"Copied","classic_093.mp3","14 Rigoletto _ Act 3_ _La donna è mobile_ - _E là il vostr'uomo_ (Duca _ Sparafucile, Rigoletto).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\14 Rigoletto _ Act 3_ _La donna è mobile_ - _E là il vostr'uomo_ (Duca _ Sparafucile, Rigoletto).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_093.mp3"
"Copied","classic_094.mp3","01 A Faust Symphony, S. 108_ I. Faust.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 A Faust Symphony, S. 108_ I. Faust.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_094.mp3"
"Copied","classic_095.mp3","01 Les préludes, Symphonic Poem No. 3, S. 97.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Les préludes, Symphonic Poem No. 3, S. 97.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_095.mp3"
"Copied","classic_096.mp3","05 Hunnenschlacht, S. 105.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\05 Hunnenschlacht, S. 105.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_096.mp3"
"Copied","classic_097.mp3","03 A Dante Symphony, S.109_ 1. Inferno.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\03 A Dante Symphony, S.109_ 1. Inferno.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_097.mp3"
"Copied","classic_098.mp3","01 Faust, CG 4_ Introduction.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Faust, CG 4_ Introduction.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_098.mp3"
"Copied","classic_099.mp3","02 Piano Concerto No. 1 in D Minor, Op. 15_ I. Maestoso.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\02 Piano Concerto No. 1 in D Minor, Op. 15_ I. Maestoso.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_099.mp3"
"Copied","classic_101.mp3","01 Tannhäuser_ Overture.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Tannhäuser_ Overture.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_101.mp3"
"Copied","classic_102.mp3","03 Die Meistersinger von Nürnberg, Act III_ Prelude.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\03 Die Meistersinger von Nürnberg, Act III_ Prelude.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_102.mp3"
"Copied","classic_103.mp3","04 Tristan und Isolde, Act I_ Prelude.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\04 Tristan und Isolde, Act I_ Prelude.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_103.mp3"
"Copied","classic_104.mp3","01 Die verkaufte Braut_ Overture.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Die verkaufte Braut_ Overture.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_104.mp3"
"Copied","classic_105.mp3","01 Brahms_ Ein deutsches Requiem, Op. 45_ I. Selig sind die da Leid tragen.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Brahms_ Ein deutsches Requiem, Op. 45_ I. Selig sind die da Leid tragen.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_105.mp3"
"Copied","classic_106.mp3","01 Piano Concerto in A Minor, Op. 16_ I. Allegro molto moderato - Remastered.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Piano Concerto in A Minor, Op. 16_ I. Allegro molto moderato - Remastered.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_106.mp3"
"Copied","classic_107.mp3","01 Das Rheingold_ Prelude - 2012 Remaster.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Das Rheingold_ Prelude - 2012 Remaster.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_107.mp3"
"Copied","classic_108.mp3","05 21 Hungarian Dances, WoO 1_ No. 5 in F-Sharp Minor. Allegro.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\05 21 Hungarian Dances, WoO 1_ No. 5 in F-Sharp Minor. Allegro.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_108.mp3"
"Copied","classic_109.mp3","05 Pictures at an Exhibition_ Promenade I (Orch. M. Ravel).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\05 Pictures at an Exhibition_ Promenade I (Orch. M. Ravel).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_109.mp3"
"Copied","classic_110.mp3","01 Die Fledermaus_ Overture.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Die Fledermaus_ Overture.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_110.mp3"
"Copied","classic_111.mp3","03 Verdi_ Messa da Requiem_ III. Dies iræ.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\03 Verdi_ Messa da Requiem_ III. Dies iræ.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_111.mp3"
"Copied","classic_112.mp3","01 Bizet_ Carmen, WD 31_ Prélude.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Bizet_ Carmen, WD 31_ Prélude.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_112.mp3"
"Copied","classic_113.mp3","01 Piano Concerto No. 1 in B-Flat Minor, Op. 23_ I. Allegro non troppo e molto maestoso – Allegro con spirito.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Piano Concerto No. 1 in B-Flat Minor, Op. 23_ I. Allegro non troppo e molto maestoso – Allegro con spirito.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_113.mp3"
"Copied","classic_114.mp3","06 Symphony No. 1 in C Minor, Op. 68_ IV. Adagio - Più andante - Allegro non troppo, ma con brio - Più allegro.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\06 Symphony No. 1 in C Minor, Op. 68_ IV. Adagio - Più andante - Allegro non troppo, ma con brio - Più allegro.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_114.mp3"
"Copied","classic_115.mp3","01 Introduction (Eugene Onegin).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Introduction (Eugene Onegin).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_115.mp3"
"Copied","classic_116.mp3","07 Offenbach_ Hoffmanns Erzählungen, Act 1_ _Es war einmal am Hofe von Eisenack_ (Hoffmann, Chorus).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\07 Offenbach_ Hoffmanns Erzählungen, Act 1_ _Es war einmal am Hofe von Eisenack_ (Hoffmann, Chorus).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_116.mp3"
"Copied","classic_117.mp3","02 Má Vlast, JB1_112_ 2. Vltava.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\02 Má Vlast, JB1_112_ 2. Vltava.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_117.mp3"
"Copied","classic_118.mp3","01 Parsifal_ Prelude.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Parsifal_ Prelude.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_118.mp3"
"Copied","classic_119.mp3","01 Gabriel Fauré_ Requiem in D Minor (wersja z 1893 roku), Op. 48_ I. Introït et Kyrie.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Gabriel Fauré_ Requiem in D Minor (wersja z 1893 roku), Op. 48_ I. Introït et Kyrie.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_119.mp3"
"Copied","classic_120.mp3","06 Peer Gynt, Op. 23_ Act II, 7, In the Hall of the Mountain King.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\06 Peer Gynt, Op. 23_ Act II, 7, In the Hall of the Mountain King.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_120.mp3"
"Copied","classic_121.mp3","01 Otello, Act I_ Una vela!.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Otello, Act I_ Una vela!.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_121.mp3"
"Copied","classic_122.mp3","01 3 Gymnopédies_ No. 1, Lent et douloureux.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 3 Gymnopédies_ No. 1, Lent et douloureux.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_122.mp3"
"Copied","classic_124.mp3","01 Symphony No. 1 in D Major _Titan__ I. Langsam. Schleppend - Live.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Symphony No. 1 in D Major _Titan__ I. Langsam. Schleppend - Live.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_124.mp3"
"Copied","classic_125.mp3","01 Bruckner_ Symphony No. 5 in B-Flat Major, WAB105_ I. Introduction. Adagio - Allegro.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Bruckner_ Symphony No. 5 in B-Flat Major, WAB105_ I. Introduction. Adagio - Allegro.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_125.mp3"
"Copied","classic_126.mp3","01 Prélude à l'après-midi d'un faune, CD 87a.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Prélude à l'après-midi d'un faune, CD 87a.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_126.mp3"
"Copied","classic_127.mp3","14 Till Eulenspiegels lustige Streiche, Op. 28.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\14 Till Eulenspiegels lustige Streiche, Op. 28.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_127.mp3"
"Copied","classic_128.mp3","01 Cello Concerto in B Minor, Op. 104_ I. Allegro.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Cello Concerto in B Minor, Op. 104_ I. Allegro.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_128.mp3"
"Copied","classic_129.mp3","02 Lieder eines fahrenden Gesellen_ No. 2, Ging heut' morgen übers Feld.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\02 Lieder eines fahrenden Gesellen_ No. 2, Ging heut' morgen übers Feld.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_129.mp3"
"Copied","classic_130.mp3","01 La Bohème _ Act 1_ _Questo Mar Rosso_.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 La Bohème _ Act 1_ _Questo Mar Rosso_.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_130.mp3"
"Copied","classic_131.mp3","01 L'apprenti sorcier.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 L'apprenti sorcier.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_131.mp3"
"Copied","classic_132.mp3","06 4 Pezzi sacri_ II. Stabat Mater.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\06 4 Pezzi sacri_ II. Stabat Mater.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_132.mp3"
"Copied","classic_133.mp3","01 Schoenberg_ Verklärte Nacht, Op. 4_ I. Grave (1943 Version).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Schoenberg_ Verklärte Nacht, Op. 4_ I. Grave (1943 Version).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_133.mp3"
"Copied","classic_134.mp3","02 Finlandia, Op. 26.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\02 Finlandia, Op. 26.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_134.mp3"
"Copied","classic_135.mp3","09 Puccini_ Tosca, Act 2_ _Vissi d'arte, vissi d'amore_ (Tosca).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\09 Puccini_ Tosca, Act 2_ _Vissi d'arte, vissi d'amore_ (Tosca).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_135.mp3"
"Copied","classic_136.mp3","01 Fantasie und Fuge über B-A-C-H (1900), op. 46_ 1. Fantasie (Grave).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Fantasie und Fuge über B-A-C-H (1900), op. 46_ 1. Fantasie (Grave).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_136.mp3"
"Copied","classic_137.mp3","04 Piano Concerto No. 2 in C Minor, Op. 18_ I. Moderato.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\04 Piano Concerto No. 2 in C Minor, Op. 18_ I. Moderato.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_137.mp3"
"Copied","classic_138.mp3","01 Pelléas et Mélisande, L. 88_ Act I_ Scene I, Une forêt _Je ne pourrai plus sortir de cette forêt_.mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Pelléas et Mélisande, L. 88_ Act I_ Scene I, Une forêt _Je ne pourrai plus sortir de cette forêt_.mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_138.mp3"
"Copied","classic_139.mp3","01 Symphony No. 9 in D Minor, WAB 109 (Incomplete)_ I. Feierlich, misterioso [Live].mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\01 Symphony No. 9 in D Minor, WAB 109 (Incomplete)_ I. Feierlich, misterioso [Live].mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_139.mp3"
"Copied","classic_140.mp3","08 Puccini_ Madama Butterfly, Act 2_ _Un bel dì vedremo_ (Butterfly).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\08 Puccini_ Madama Butterfly, Act 2_ _Un bel dì vedremo_ (Butterfly).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_140.mp3"
"Copied","classic_141.mp3","14 Strauss, Richard_ Salome, Op. 54, TrV 215, Scene 4_ Dance of the Seven Veils (Orchestral Interlude).mp3","C:\Users\lac\OneDrive - IMS Messsysteme GmbH\Dokumente\NoteCable Spotify Music Converter\Joschijas Hitster Gang\14 Strauss, Richard_ Salome, Op. 54, TrV 215, Scene 4_ Dance of the Seven Veils (Orchestral Interlude).mp3","C:\Code\JKH\ClassicHitster.App\Resources\Raw\classic_141.mp3"
